date,AUD,ZAR,MYR,SGD,EUR,KRW,HRK,TRY,RUB,HKD,INR,CZK,LVL,LTL,SEK,IDR,JPY,GBP,MXN,DKK,HUF,RON,BGN,NZD,CAD,PLN,NOK,THB,PHP,ILS,CHF,CNY,BRL
2016-09-02,1.3231,14.524,4.0865,1.3576,0.89342,1115.8,6.683,2.9594,65.752,7.7562,66.794,24.142,,,8.5754,13247.0,103.48,0.75279,18.774,6.6473,277.07,3.9779,1.7473,1.3695,1.3082,3.9233,8.324,34.61,46.675,3.7644,0.97909,6.6787,3.2653
2016-09-09,1.3166,14.324,4.0912,1.3561,0.88747,1104.2,6.6416,2.9677,64.384,7.7559,66.74,23.981,,,8.4327,13132.0,102.81,0.75043,18.803,6.6053,273.88,3.9488,1.7357,1.3577,1.2957,3.8467,8.2064,34.79,47.335,3.7534,0.97346,6.6805,3.2439
2016-09-16,1.3316,14.135,4.1369,1.3645,0.89079,1125.6,6.6912,2.9738,64.936,7.7587,67.02,24.073,,,8.5133,13158.0,101.86,0.75898,19.389,6.6338,275.38,3.9641,1.7422,1.3689,1.3199,3.8453,8.2509,34.91,47.872,3.7631,0.97461,6.6733,3.2953
2016-09-23,1.3095,13.587,4.1045,1.3582,0.89174,1102.0,6.6885,2.948,63.51,7.7563,66.623,24.097,,,8.5447,13077.0,100.78,0.77078,19.626,6.6481,272.44,3.966,1.7441,1.3764,1.3042,3.8228,8.1174,34.63,48.048,3.7597,0.97084,6.67,3.2041
2016-09-30,1.3132,13.909,4.1348,1.365,0.89598,1101.9,6.7395,3.0083,63.179,7.7544,66.63,24.21,,,8.6202,13051.0,101.33,0.77146,19.478,6.6762,277.56,3.9904,1.7524,1.377,1.3162,3.8699,8.0517,34.67,48.396,3.7627,0.97446,6.6717,3.2443
2016-10-07,1.3192,13.881,4.1601,1.3752,0.89767,1115.8,6.7356,3.0507,62.45,7.7582,66.706,24.256,,,8.6477,12986.0,103.63,0.81107,19.354,6.6791,272.76,4.0436,1.7557,1.3995,1.3271,3.8432,8.0799,34.91,48.369,3.7984,0.98259,6.6716,3.2394
2016-10-14,1.3108,14.207,4.1927,1.3873,0.90893,1132.6,6.8236,3.0875,62.971,7.7589,66.75,24.567,,,8.8228,13051.0,104.31,0.81722,18.947,6.7622,277.5,4.0938,1.7777,1.4096,1.3166,3.9102,8.2029,35.27,48.379,3.8199,0.98973,6.726,3.1807
2016-10-21,1.3107,14.032,4.186,1.3944,0.91861,1137.8,6.8969,3.0798,62.388,7.7583,66.898,24.822,,,8.9025,13074.0,103.77,0.8205,18.655,6.8329,283.21,4.1377,1.7966,1.3954,1.3229,3.9731,8.2251,35.135,48.295,3.8575,0.9944,6.7633,3.1545
2016-10-28,1.3206,13.881,4.208,1.3943,0.91558,1145.4,6.8731,3.1183,62.963,7.7538,66.799,24.741,,,9.0295,13051.0,105.38,0.82316,18.823,6.8103,283.34,4.1206,1.7907,1.4005,1.3389,3.9651,8.281,35.05,48.521,3.8565,0.99387,6.7802,3.19
2016-11-04,1.3015,13.533,4.2063,1.3844,0.90147,1144.3,6.7732,3.1488,64.065,7.7557,66.745,24.359,,,8.9813,13088.0,102.98,0.80058,19.136,6.708,275.97,4.0562,1.7631,1.3674,1.3433,3.8933,8.2122,34.98,48.532,3.8039,0.97124,6.757,3.2449
2016-11-11,1.3149,14.221,4.3417,1.4086,0.91709,1164.9,6.8901,3.253,65.488,7.758,67.251,24.811,,,9.0435,13405.0,106.35,0.78992,20.824,6.8253,283.61,4.1416,1.7937,1.3906,1.3491,4.0426,8.3591,35.3,49.04,3.8318,0.98423,6.8047,3.4123
2016-11-18,1.3525,14.375,4.404,1.4213,0.94082,1176.1,7.0863,3.368,64.723,7.7571,67.943,25.435,,,9.2429,13427.0,110.03,0.81116,20.413,6.9996,291.18,4.2478,1.8401,1.4181,1.3515,4.18,8.5651,35.51,49.569,3.8727,1.0077,6.8827,3.3916
2016-11-25,1.3435,14.135,4.4565,1.4286,0.94411,1177.3,7.1108,3.4482,64.587,7.7561,68.535,25.528,,,9.2372,13518.0,113.04,0.80421,20.65,7.0223,292.04,4.2617,1.8465,1.4199,1.3491,4.172,8.5621,35.65,49.85,3.8753,1.0136,6.9198,3.436
2016-12-02,1.3468,14.081,4.4525,1.4227,0.93967,1172.1,7.0894,3.547,64.139,7.7555,68.256,25.426,,,9.2072,13520.0,113.89,0.79217,20.782,6.991,294.99,4.2375,1.8378,1.4086,1.3303,4.2184,8.4439,35.62,49.669,3.8312,1.0102,6.8887,3.4682
2016-12-09,1.3392,13.775,4.4235,1.4281,0.94706,1171.5,7.1339,3.4764,63.168,7.7596,67.564,25.596,,,9.178,13328.0,115.05,0.79491,20.439,7.0432,297.8,4.2612,1.8523,1.3964,1.3177,4.2101,8.5051,35.67,49.83,3.8261,1.0187,6.907,3.3919
2016-12-16,1.364,13.975,4.475,1.4431,0.95795,1187.4,7.2191,3.5062,61.598,7.7624,67.8,25.885,,,9.3773,13390.0,118.19,0.80362,20.359,7.1214,299.31,4.3266,1.8736,1.4266,1.3373,4.2341,8.6812,35.84,49.998,3.8725,1.0299,6.958,3.3606
2016-12-23,1.3944,14.01,4.474,1.4469,0.9573,1203.9,7.2162,3.5108,61.275,7.7608,67.804,25.869,,,9.2342,13435.0,117.37,0.81637,20.692,7.1168,296.46,4.3383,1.8723,1.4546,1.3514,4.2215,8.7046,35.96,49.782,3.8244,1.0254,6.9457,3.2688
2016-12-30,1.3847,13.715,4.486,1.4452,0.94868,1204.3,7.1717,3.5169,61.0,7.7555,67.92,25.634,,,9.0622,13446.0,117.07,0.81224,20.655,7.0528,293.93,4.306,1.8554,1.438,1.346,4.1839,8.62,35.79,49.585,3.84,1.0188,6.9445,3.2544
2017-01-06,1.363,13.616,4.4725,1.4325,0.94438,1191.2,7.1565,3.6174,59.258,7.7553,67.989,25.518,,,9.0202,13365.0,116.0,0.80884,21.276,7.0208,290.15,4.2509,1.847,1.4235,1.3258,4.1129,8.4869,35.66,49.35,3.8359,1.0128,6.9178,3.2019
2017-01-13,1.3343,13.515,4.462,1.4263,0.938,1173.8,7.0603,3.7883,59.345,7.7546,68.162,25.346,,,8.8993,13332.0,114.35,0.8212,21.655,6.974,288.43,4.2137,1.8345,1.4025,1.3141,4.1027,8.4964,35.4,49.678,3.8149,1.0063,6.9003,3.1983
2017-01-20,1.3276,13.624,4.4474,1.4295,0.94056,1176.4,7.0697,3.8248,59.827,7.7584,68.173,25.415,,,8.9422,13410.0,115.19,0.81448,21.981,6.9939,290.72,4.2269,1.8395,1.4006,1.3372,4.1101,8.4641,35.44,50.053,3.8093,1.0089,6.8778,3.1957
2017-01-27,1.3266,13.526,4.4315,1.4278,0.93624,1174.0,7.0048,3.8775,60.071,7.7589,68.068,25.298,,,8.8501,13367.0,115.17,0.7974,21.108,6.9627,291.76,4.2185,1.8311,1.3787,1.3119,4.0633,8.3503,35.28,49.828,3.7874,1.0007,6.8958,3.1677
2017-02-03,1.3087,13.426,4.428,1.4138,0.93101,1147.2,6.9203,3.735,59.223,7.7593,67.321,25.157,,,8.7906,13345.0,113.11,0.80079,20.497,6.9245,288.11,4.2043,1.8209,1.3761,1.3056,4.0007,8.2458,35.055,49.773,3.7541,0.99572,6.8686,3.132
2017-02-10,1.3082,13.347,4.4445,1.4218,0.94082,1150.2,7.0181,3.6855,58.591,7.7592,66.934,25.422,,,8.9259,13298.0,113.51,0.80243,20.277,6.9944,290.2,4.2339,1.8401,1.3922,1.3139,4.0411,8.3794,35.095,49.954,3.7482,1.0038,6.8793,3.1113
2017-02-17,1.3044,13.085,4.453,1.4165,0.93897,1150.0,6.9869,3.673,58.185,7.7614,67.1,25.372,,,8.8712,13332.0,112.75,0.80488,20.474,6.9797,289.5,4.2463,1.8364,1.3905,1.3079,4.0662,8.3235,34.995,50.055,3.7061,0.99878,6.867,3.0918
2017-02-24,1.3023,12.915,4.4405,1.4037,0.9426,1129.4,7.0011,3.581,58.105,7.7614,66.608,25.47,,,8.9724,13317.0,112.21,0.79652,19.694,7.0076,290.88,4.2577,1.8435,1.3867,1.3109,4.0632,8.3292,34.882,50.198,3.6988,1.0038,6.869,3.0889
2017-03-03,1.321,13.083,4.4545,1.4134,0.94652,1153.4,7.0197,3.7282,58.744,7.7644,66.817,25.576,,,9.0274,13383.0,114.37,0.81737,19.654,7.0362,293.12,4.2904,1.8512,1.4208,1.3404,4.0707,8.4527,35.06,50.352,3.704,1.0104,6.8975,3.1311
2017-03-10,1.329,13.264,4.4532,1.4182,0.94286,1156.2,6.9951,3.7527,59.114,7.7661,66.634,25.477,,,9.0305,13375.0,115.43,0.82265,19.77,7.0084,294.43,4.2891,1.8441,1.4471,1.3504,4.0787,8.6182,35.41,50.237,3.6853,1.0129,6.9146,3.1769
2017-03-17,1.2983,12.76,4.4355,1.4022,0.93136,1129.9,6.9044,3.6226,57.7,7.7631,65.429,25.166,,,8.8116,13345.0,113.15,0.80905,19.159,6.924,287.37,4.2501,1.8216,1.4267,1.3315,4.0032,8.4775,34.85,50.17,3.6303,0.99637,6.9052,3.1053
2017-03-24,1.3125,12.478,4.4239,1.3999,0.9255,1120.2,6.867,3.6257,57.09,7.768,65.388,25.008,,,8.8267,13326.0,111.14,0.80148,18.906,6.8837,286.73,4.2135,1.8101,1.4254,1.3372,3.9514,8.4954,34.57,50.212,3.6416,0.99195,6.8863,3.1323
2017-03-31,1.3078,13.32,4.4255,1.3974,0.93537,1117.3,6.9652,3.638,56.415,7.7705,64.911,25.283,,,8.9161,13318.0,111.82,0.80023,18.724,6.9572,287.74,4.2583,1.8294,1.432,1.3343,3.9533,8.5757,34.35,50.19,3.6342,1.0005,6.8882,3.1615
2017-04-07,1.3286,13.814,4.435,1.4019,0.94073,1134.9,7.0075,3.7372,56.907,7.7701,64.325,24.989,,,9.0276,13322.0,110.67,0.80501,18.765,6.9956,291.97,4.25,1.8399,1.4345,1.3411,3.9745,8.6155,34.61,49.877,3.6485,1.0061,6.8973,3.1373
2017-04-13,1.3196,13.528,4.4125,1.3965,0.94073,1131.6,6.9854,3.668,56.383,7.7754,64.433,25.121,,,9.0141,13257.0,109.13,0.79739,18.595,6.9968,294.03,4.2511,1.8399,1.4278,1.3235,3.9934,8.5638,34.34,49.468,3.6539,1.0053,6.8887,3.1305
2017-04-21,1.3291,13.142,4.399,1.3973,0.93475,1135.8,6.9709,3.6456,56.325,7.7762,64.608,25.176,,,9.0101,13320.0,109.1,0.78258,18.832,6.9517,293.68,4.2472,1.8282,1.428,1.3473,3.9939,8.6444,34.39,49.828,3.6798,0.99832,6.886,3.1485
2017-04-28,1.3384,13.257,4.341,1.396,0.91491,1137.9,6.8289,3.5458,56.822,7.7771,64.284,24.631,,,8.8123,13329.0,111.4,0.77285,18.984,6.8054,285.8,4.1489,1.7894,1.4544,1.3645,3.8631,8.5309,34.57,50.103,3.622,0.99094,6.8954,3.1764
2017-05-05,1.3532,13.585,4.3375,1.4052,0.91233,1141.4,6.7813,3.563,58.535,7.7832,64.378,24.433,,,8.8372,13330.0,112.48,0.77283,19.056,6.7849,284.16,4.1483,1.7843,1.4516,1.3771,3.8476,8.6692,34.71,49.979,3.6038,0.98887,6.9022,3.1856
2017-05-12,1.3545,13.455,4.3438,1.4081,0.91946,1127.7,6.8247,3.5894,57.296,7.7934,64.307,24.435,,,8.8887,13329.0,113.85,0.77775,18.897,6.8409,285.25,4.1789,1.7983,1.4612,1.3738,3.8773,8.6121,34.735,49.731,3.6045,1.008,6.9002,3.147
2017-05-19,1.3446,13.263,4.3215,1.3873,0.89453,1119.5,6.6544,3.6027,57.054,7.7824,64.587,23.708,,,8.7569,13312.0,111.24,0.76848,18.73,6.6563,276.95,4.0793,1.7495,1.4516,1.3569,3.7575,8.4017,34.37,49.704,3.5859,0.97692,6.8893,3.3301
2017-05-26,1.3432,12.872,4.2685,1.3825,0.89318,1118.1,6.6309,3.5694,56.982,7.7929,64.503,23.61,,,8.6884,13301.0,111.09,0.77876,18.474,6.6466,274.56,4.07,1.7469,1.4162,1.3466,3.7362,8.3975,34.05,49.776,3.5734,0.97249,6.858,3.2698
2017-06-02,1.3527,12.871,4.2805,1.3865,0.8915,1123.3,6.6072,3.5304,56.577,7.7929,64.443,23.5,,,8.6862,13311.0,111.46,0.778,18.631,6.6321,274.98,4.07,1.7436,1.4096,1.3523,3.7376,8.462,34.15,49.526,3.5605,0.97112,6.8206,3.2369
2017-06-09,1.3276,12.885,4.265,1.3841,0.89477,1124.3,6.6348,3.5293,56.967,7.7967,64.245,23.464,,,8.7343,13299.0,110.45,0.78416,18.211,6.6552,274.98,4.0827,1.75,1.3887,1.3509,3.7494,8.5199,34.07,49.51,3.5242,0.97199,6.7969,3.2638
2017-06-16,1.3149,12.88,4.2765,1.3842,0.8955,1133.2,6.6262,3.5126,57.518,7.8005,64.433,23.492,,,8.7194,13297.0,111.34,0.78314,17.99,6.659,275.73,4.1045,1.7514,1.3827,1.3223,3.7776,8.4727,33.96,49.802,3.5274,0.97475,6.8137,3.2848
2017-06-23,1.3214,12.936,4.288,1.3869,0.89501,1137.7,6.6258,3.5116,59.669,7.7998,64.532,23.536,,,8.7443,13305.0,111.3,0.78587,18.045,6.6564,276.68,4.0916,1.7505,1.3734,1.3231,3.7877,8.468,33.945,50.226,3.5418,0.97118,6.8391,3.3378
2017-06-30,1.3013,13.074,4.2925,1.3766,0.87627,1143.2,6.4934,3.5168,59.188,7.8048,64.62,22.956,,,8.4471,13327.0,111.94,0.77053,18.037,6.5165,270.74,3.989,1.7138,1.363,1.2956,3.703,8.387,33.95,50.451,3.4953,0.95776,6.781,3.2948
2017-07-07,1.3149,13.376,4.2985,1.3811,0.87627,1155.0,6.4978,3.6335,60.392,7.8111,64.578,22.852,,,8.4258,13408.0,113.74,0.77539,18.182,6.5169,270.22,4.0188,1.7138,1.373,1.2974,3.7086,8.3783,34.08,50.636,3.529,0.96241,6.799,3.2936
2017-07-14,1.2887,13.168,4.2925,1.374,0.87604,1134.6,6.4897,3.5622,59.531,7.8083,64.385,22.843,,,8.3516,13339.0,113.1,0.77077,17.643,6.5147,268.52,3.9971,1.7134,1.3688,1.2724,3.6944,8.221,33.855,50.611,3.5565,0.96811,6.7822,3.2062
2017-07-21,1.2626,12.934,4.2835,1.3633,0.85896,1118.6,6.3657,3.5336,58.94,7.8081,64.339,22.348,,,8.2626,13312.0,111.42,0.76971,17.502,6.3879,262.3,3.9257,1.68,1.3443,1.2596,3.6389,8.0154,33.45,50.701,3.5632,0.94924,6.7684,3.1116
2017-07-28,1.256,13.028,4.2825,1.3596,0.85259,1123.4,6.3194,3.535,59.538,7.8108,64.162,22.208,,,8.1298,13334.0,111.15,0.76365,17.741,6.3402,259.98,3.8861,1.6675,1.3381,1.2543,3.6229,7.9457,33.375,50.479,3.5608,0.96828,6.7429,3.1559
2017-08-04,1.2545,13.336,4.2785,1.3563,0.8426,1124.1,6.2412,3.5308,60.22,7.8178,63.62,21.965,,,8.0934,13306.0,110.1,0.7607,17.808,6.2679,256.45,3.8452,1.648,1.3421,1.2572,3.5735,7.8883,33.245,50.209,3.618,0.96849,6.7203,3.1101
2017-08-11,1.2717,13.493,4.295,1.3644,0.84998,1144.5,6.2883,3.5499,60.032,7.8191,64.17,22.231,,,8.1669,13364.0,109.15,0.77046,17.995,6.3213,259.59,3.891,1.6624,1.3726,1.2712,3.6454,7.9877,33.24,51.027,3.5844,0.96218,6.665,3.1771
2017-08-18,1.2632,13.225,4.294,1.3641,0.85179,1141.4,6.3049,3.5244,59.395,7.8221,64.145,22.239,,,8.1235,13364.0,109.05,0.77673,17.884,6.3342,258.57,3.9097,1.6659,1.3658,1.2657,3.6463,7.9372,33.21,51.56,3.6231,0.96141,6.6722,3.1674
2017-08-25,1.2635,13.168,4.273,1.3597,0.84688,1123.8,6.2788,3.479,59.139,7.8228,64.023,22.09,,,8.0499,13345.0,109.75,0.77984,17.652,6.3001,258.03,3.8942,1.6563,1.3858,1.2508,3.6076,7.8149,33.31,51.09,3.5953,0.9646,6.6562,3.1373
2017-09-01,1.2602,12.935,4.2705,1.3545,0.83893,1120.3,6.2261,3.438,57.737,7.8248,64.034,21.877,,,7.9512,13318.0,110.14,0.77244,17.836,6.2398,255.95,3.856,1.6408,1.3958,1.2441,3.5576,7.7647,33.17,51.091,3.5737,0.95982,6.5591,3.1395
2017-09-08,1.2339,12.862,4.1945,1.337,0.82919,1130.6,6.1621,3.4155,57.185,7.8076,63.784,21.641,,,7.9095,13163.0,107.38,0.75678,17.693,6.1693,254.11,3.8149,1.6217,1.3683,1.2087,3.5269,7.7192,33.1,50.809,3.5163,0.94569,6.4615,3.0892
2017-09-15,1.2464,13.175,4.1895,1.3433,0.83591,1131.0,6.253,3.4389,57.53,7.8163,64.083,21.801,,,7.946,13257.0,111.11,0.73596,17.668,6.2199,258.22,3.8451,1.6349,1.3715,1.2137,3.5744,7.8031,33.08,51.246,3.5183,0.95963,6.5451,3.1227
2017-09-22,1.255,13.24,4.19,1.3455,0.83605,1131.0,6.2573,3.495,57.594,7.8099,64.795,21.776,,,7.9724,13300.0,112.04,0.73702,17.8,6.2208,258.95,3.8431,1.6351,1.3658,1.2269,3.5676,7.7914,33.09,50.608,3.4909,0.96882,6.5885,3.1318
2017-09-29,1.2769,13.505,4.2205,1.3579,0.84703,1145.0,6.3485,3.5586,57.811,7.8108,65.28,22.007,,,8.173,13458.0,112.5,0.74689,18.178,6.3038,263.15,3.8957,1.6566,1.3852,1.244,3.6458,7.9726,33.32,50.864,3.5229,0.97044,6.652,3.1878
2017-10-06,1.2864,13.727,4.2375,1.3664,0.85419,1142.1,6.4111,3.6171,57.853,7.8062,65.383,22.052,,,8.1505,13513.0,112.95,0.7648,18.497,6.3575,265.96,3.9093,1.6706,1.4104,1.2575,3.6763,8.0055,33.46,51.232,3.5172,0.98001,6.6534,3.1605
2017-10-13,1.2769,13.383,4.2195,1.3559,0.84674,1129.5,6.3577,3.66,57.68,7.8078,64.955,21.857,,,8.1329,13496.0,112.18,0.75343,18.957,6.3031,261.34,3.8836,1.6561,1.4006,1.2499,3.6033,7.9077,33.12,51.423,3.4994,0.97655,6.5903,3.1767
2017-10-20,1.2739,13.684,4.225,1.3584,0.84617,1130.6,6.3518,3.663,57.428,7.803,65.01,21.738,,,8.1609,13510.0,113.17,0.75836,18.893,6.2987,260.73,3.8899,1.6549,1.4288,1.2494,3.5846,7.9662,33.16,51.502,3.4876,0.9813,6.6185,3.1747
2017-10-27,1.3094,14.206,4.242,1.37,0.8617,1128.3,6.4733,3.8226,58.455,7.8036,65.06,22.122,,,8.3921,13631.0,114.19,0.76375,19.26,6.4116,268.19,3.9647,1.6853,1.4627,1.2892,3.6589,8.2161,33.3,51.852,3.543,1.0023,6.6545,3.2996
2017-11-03,1.3026,14.127,4.232,1.36,0.85785,1114.1,6.4626,3.8541,58.587,7.8024,64.523,22.006,,,8.3994,13493.0,113.94,0.76283,18.995,6.3842,266.18,3.9442,1.6778,1.4409,1.2722,3.6358,8.1361,33.12,51.149,3.5034,0.99811,6.6226,3.2609
2017-11-10,1.304,14.38,4.1915,1.3604,0.85807,1119.4,6.4729,3.8697,59.24,7.8025,65.162,21.918,,,8.3602,13545.0,113.33,0.75828,19.07,6.3858,267.72,3.9929,1.6782,1.4398,1.267,3.6303,8.114,33.13,51.238,3.5378,0.99459,6.6425,3.2679
2017-11-17,1.3253,14.013,4.161,1.3563,0.84782,1096.3,6.4148,3.8869,59.386,7.8121,65.012,21.694,,,8.4309,13528.0,112.61,0.75782,19.042,6.3086,264.16,3.9398,1.6582,1.4728,1.2762,3.5898,8.2376,32.83,50.828,3.5153,0.99161,6.6332,3.2775
2017-11-24,1.3122,13.993,4.119,1.346,0.84196,1083.9,6.3682,3.9426,58.479,7.8087,64.68,21.397,,,8.305,13519.0,111.34,0.75036,18.616,6.266,262.55,3.9096,1.6467,1.4529,1.2708,3.5454,8.134,32.67,50.64,3.5155,0.98089,6.605,3.2314
2017-12-01,1.3204,13.707,4.0909,1.3474,0.8414,1083.3,6.357,3.9308,58.643,7.8126,64.497,21.476,,,8.3708,13532.0,112.49,0.7414,18.674,6.2617,264.03,3.8961,1.6456,1.4597,1.2874,3.5447,8.309,32.63,50.377,3.4915,0.98368,6.6093,3.2666
2017-12-08,1.3303,13.66,4.088,1.3532,0.85164,1094.6,6.4293,3.8464,59.318,7.8063,64.451,21.764,,,8.4968,13550.0,113.49,0.7454,18.924,6.3377,267.84,3.9462,1.6656,1.4612,1.2836,3.5786,8.3176,32.67,50.533,3.521,0.99676,6.6197,3.2733
2017-12-15,1.3029,13.367,4.0795,1.3465,0.84703,1088.2,6.3921,3.8627,58.872,7.8115,64.042,21.75,,,8.4349,13577.0,112.19,0.74753,19.167,6.3055,265.48,3.9244,1.6566,1.4233,1.2765,3.5717,8.2863,32.505,50.422,3.5265,0.9884,6.6087,3.3179
2017-12-22,1.2957,12.705,4.0795,1.3439,0.84367,1076.8,6.3629,3.8176,58.293,7.8164,64.039,21.724,,,8.3799,13558.0,113.36,0.74722,19.511,6.2805,263.07,3.9163,1.65,1.4261,1.2703,3.5413,8.3492,32.76,50.099,3.4848,0.99004,6.576,3.3198
2017-12-29,1.2796,12.345,4.047,1.3361,0.83382,1067.0,6.2036,3.7909,57.86,7.8146,63.876,21.292,,,8.208,13540.0,112.57,0.73979,19.729,6.2077,258.76,3.8843,1.6308,1.405,1.254,3.4829,8.205,32.62,49.858,3.4716,0.97574,6.5075,3.3127
2018-01-05,1.2753,12.361,4.0,1.3278,0.83022,1063.7,6.1727,3.7465,57.096,7.8197,63.37,21.249,,,8.1626,13420.0,113.28,0.73792,19.367,6.1817,256.35,3.8482,1.6237,1.3978,1.251,3.4499,8.0878,32.19,49.867,3.4373,0.97609,6.4883,3.2426
2018-01-12,1.2702,12.398,3.9759,1.3268,0.82393,1062.5,6.1345,3.756,56.61,7.8242,63.601,21.027,,,8.1033,13331.0,111.13,0.73315,19.112,6.1372,254.38,3.82,1.6114,1.3781,1.2519,3.4376,7.9583,31.97,50.378,3.4005,0.97116,6.461,3.2099
